customer_id,customer_name,customer_email,signup_at,metadata_super,region_raw,marketing_source_raw
2306,Customer 2306,user_2306@example.com,2024-12-12T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2306""}",EMEA,referral
2307,Customer 2307,user_2307@example.com,2024-02-14T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.2307""}",APAC,referral
2308,Customer 2308,user_2308@example.com,2024-05-27T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.2308""}",APAC,referral
2309,Customer 2309,user_2309@example.com,2024-05-15T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.2309""}",APAC,organic
2310,Customer 2310,user_2310@example.com,2024-12-28T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.2310""}",US,referral
2311,Customer 2311,user_2311@example.com,2024-04-23T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.2311""}",APAC,google_ads
2312,Customer 2312,user_2312@example.com,2024-01-29T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.2312""}",APAC,organic
2313,Customer 2313,user_2313@example.com,2024-02-07T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.2313""}",EMEA,google_ads
2314,Customer 2314,user_2314@example.com,2024-09-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.2314""}",APAC,referral
2315,Customer 2315,user_2315@example.com,2024-09-03T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.2315""}",EMEA,paid_social
2316,Customer 2316,user_2316@example.com,2024-06-15T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.2316""}",US,google_ads
2317,Customer 2317,user_2317@example.com,2024-01-01T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.2317""}",None,referral
2318,Customer 2318,user_2318@example.com,2024-08-01T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2318""}",EMEA,referral
2319,Customer 2319,user_2319@example.com,2024-09-18T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.2319""}",APAC,paid_social
2320,Customer 2320,user_2320@example.com,2024-12-17T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.2320""}",US,paid_social
2321,Customer 2321,user_2321@example.com,2024-06-28T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2321""}",None,google_ads
2322,Customer 2322,user_2322@example.com,2024-12-29T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.2322""}",EMEA,organic
2323,Customer 2323,user_2323@example.com,2024-12-25T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2323""}",EMEA,referral
2324,Customer 2324,user_2324@example.com,2024-09-26T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.2324""}",None,referral
2325,Customer 2325,user_2325@example.com,2024-04-02T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.2325""}",APAC,paid_social
2326,Customer 2326,user_2326@example.com,2024-11-19T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.2326""}",EMEA,organic
2327,Customer 2327,user_2327@example.com,2024-10-23T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.2327""}",APAC,organic
2328,Customer 2328,user_2328@example.com,2024-07-18T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.2328""}",APAC,paid_social
2329,Customer 2329,user_2329@example.com,2024-10-18T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.2329""}",APAC,paid_social
2330,Customer 2330,user_2330@example.com,2024-08-12T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.2330""}",None,organic
2331,Customer 2331,user_2331@example.com,2024-06-08T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2331""}",EMEA,referral
2332,Customer 2332,user_2332@example.com,2024-07-11T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.2332""}",EMEA,google_ads
2333,Customer 2333,user_2333@example.com,2024-08-18T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.2333""}",US,paid_social
2334,Customer 2334,user_2334@example.com,2024-04-10T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2334""}",None,google_ads
2335,Customer 2335,user_2335@example.com,2024-09-15T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2335""}",EMEA,referral
2336,Customer 2336,user_2336@example.com,2024-01-05T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.2336""}",None,referral
2337,Customer 2337,user_2337@example.com,2024-04-25T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.2337""}",EMEA,google_ads
2338,Customer 2338,user_2338@example.com,2024-11-28T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.2338""}",US,organic
2339,Customer 2339,user_2339@example.com,2024-07-07T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.2339""}",US,referral
2340,Customer 2340,user_2340@example.com,2024-12-12T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2340""}",None,google_ads
2341,Customer 2341,user_2341@example.com,2024-08-08T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.2341""}",US,referral
2342,Customer 2342,user_2342@example.com,2024-11-18T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.2342""}",US,google_ads
2343,Customer 2343,user_2343@example.com,2024-10-07T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2343""}",None,google_ads
2344,Customer 2344,user_2344@example.com,2024-12-17T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2344""}",None,google_ads
2345,Customer 2345,user_2345@example.com,2024-06-27T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.2345""}",None,organic
2346,Customer 2346,user_2346@example.com,2024-12-20T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.2346""}",None,paid_social
2347,Customer 2347,user_2347@example.com,2024-10-10T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.2347""}",APAC,google_ads
2348,Customer 2348,user_2348@example.com,2024-10-28T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.2348""}",None,referral
2349,Customer 2349,user_2349@example.com,2024-10-30T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.2349""}",None,organic
2350,Customer 2350,user_2350@example.com,2024-10-30T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.2350""}",US,google_ads
2351,Customer 2351,user_2351@example.com,2024-11-16T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2351""}",EMEA,referral
2352,Customer 2352,user_2352@example.com,2024-01-23T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.2352""}",None,organic
2353,Customer 2353,user_2353@example.com,2024-09-24T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.2353""}",EMEA,google_ads
2354,Customer 2354,user_2354@example.com,2024-07-06T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.2354""}",US,google_ads
2355,Customer 2355,user_2355@example.com,2024-07-23T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.2355""}",EMEA,google_ads
2356,Customer 2356,user_2356@example.com,2024-04-01T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2356""}",None,google_ads
2357,Customer 2357,user_2357@example.com,2024-09-26T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.2357""}",None,organic
2358,Customer 2358,user_2358@example.com,2024-02-10T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.2358""}",APAC,referral
2359,Customer 2359,user_2359@example.com,2024-07-25T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.2359""}",None,paid_social
2360,Customer 2360,user_2360@example.com,2024-10-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.2360""}",APAC,organic
2361,Customer 2361,user_2361@example.com,2024-12-27T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.2361""}",EMEA,google_ads
2362,Customer 2362,user_2362@example.com,2024-03-03T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.2362""}",US,referral
2363,Customer 2363,user_2363@example.com,2024-09-15T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.2363""}",US,organic
2364,Customer 2364,user_2364@example.com,2024-12-23T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.2364""}",US,organic
2365,Customer 2365,user_2365@example.com,2024-11-18T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2365""}",None,google_ads
2366,Customer 2366,user_2366@example.com,2024-06-17T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.2366""}",US,paid_social
2367,Customer 2367,user_2367@example.com,2024-01-10T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.2367""}",US,paid_social
2368,Customer 2368,user_2368@example.com,2024-07-03T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.2368""}",APAC,organic
2369,Customer 2369,user_2369@example.com,2024-05-07T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2369""}",EMEA,referral
2370,Customer 2370,user_2370@example.com,2024-03-25T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.2370""}",None,referral
2371,Customer 2371,user_2371@example.com,2024-12-02T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.2371""}",None,organic
2372,Customer 2372,user_2372@example.com,2024-11-26T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.2372""}",APAC,organic
2373,Customer 2373,user_2373@example.com,2024-04-25T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.2373""}",EMEA,paid_social
2374,Customer 2374,user_2374@example.com,2024-10-20T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2374""}",None,google_ads
2375,Customer 2375,user_2375@example.com,2024-08-07T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.2375""}",US,paid_social
2376,Customer 2376,user_2376@example.com,2024-10-08T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.2376""}",US,referral
2377,Customer 2377,user_2377@example.com,2024-10-13T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2377""}",EMEA,referral
2378,Customer 2378,user_2378@example.com,2024-02-08T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.2378""}",US,paid_social
2379,Customer 2379,user_2379@example.com,2024-10-26T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.2379""}",None,paid_social
2380,Customer 2380,user_2380@example.com,2024-02-26T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.2380""}",US,paid_social
2381,Customer 2381,user_2381@example.com,2024-11-12T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.2381""}",EMEA,organic
2382,Customer 2382,user_2382@example.com,2024-04-30T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.2382""}",US,paid_social
2383,Customer 2383,user_2383@example.com,2024-12-18T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2383""}",None,google_ads
2384,Customer 2384,user_2384@example.com,2024-11-06T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.2384""}",APAC,paid_social
2385,Customer 2385,user_2385@example.com,2024-11-20T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2385""}",EMEA,referral
2386,Customer 2386,user_2386@example.com,2024-01-05T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.2386""}",US,referral
2387,Customer 2387,user_2387@example.com,2024-06-23T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.2387""}",EMEA,google_ads
2388,Customer 2388,user_2388@example.com,2024-09-16T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.2388""}",None,paid_social
2389,Customer 2389,user_2389@example.com,2024-10-03T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.2389""}",APAC,referral
2390,Customer 2390,user_2390@example.com,2024-11-04T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.2390""}",None,paid_social
2391,Customer 2391,user_2391@example.com,2024-03-13T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.2391""}",US,google_ads
2392,Customer 2392,user_2392@example.com,2024-07-15T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.2392""}",APAC,google_ads
2393,Customer 2393,user_2393@example.com,2024-01-01T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2393""}",EMEA,referral
2394,Customer 2394,user_2394@example.com,2024-05-25T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.2394""}",EMEA,organic
2395,Customer 2395,user_2395@example.com,2024-09-20T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.2395""}",None,google_ads
2396,Customer 2396,user_2396@example.com,2024-12-27T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.2396""}",None,paid_social
2397,Customer 2397,user_2397@example.com,2024-05-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.2397""}",APAC,referral
2398,Customer 2398,user_2398@example.com,2024-03-08T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.2398""}",APAC,organic
2399,Customer 2399,user_2399@example.com,2024-06-09T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.2399""}",EMEA,google_ads
2400,Customer 2400,user_2400@example.com,2024-09-08T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.2400""}",APAC,referral
2401,Customer 2401,user_2401@example.com,2024-06-20T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.2401""}",None,referral
2402,Customer 2402,user_2402@example.com,2024-09-09T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.2402""}",APAC,google_ads
2403,Customer 2403,user_2403@example.com,2024-03-02T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.2403""}",EMEA,referral
2404,Customer 2404,user_2404@example.com,2024-05-25T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.2404""}",None,paid_social
2405,Customer 2405,user_2405@example.com,2024-11-22T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.2405""}",None,organic
2406,Customer 2406,user_2406@example.com,2024-09-27T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.2406""}",APAC,paid_social
2407,Customer 2407,user_2407@example.com,2024-09-25T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.2407""}",APAC,referral
2408,Customer 2408,user_2408@example.com,2024-01-17T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.2408""}",None,organic
2409,Customer 2409,user_2409@example.com,2024-10-11T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.2409""}",APAC,organic
2410,Customer 2410,user_2410@example.com,2024-10-07T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.2410""}",US,organic
2411,Customer 2411,user_2411@example.com,2024-03-19T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.2411""}",EMEA,organic
2412,Customer 2412,user_2412@example.com,2024-06-27T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.2412""}",None,organic
2413,Customer 2413,user_2413@example.com,2024-09-01T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.2413""}",US,organic
